chr	coor_s	coor_e	ids	jumps
5	84832784	84835736	id5222	1.0
5	84873872	84875129	id5223	1.0
5	84921547	84928410	id5224	1.0
5	85549397	85550660	id5225	1.0
5	86264534	86307015	id5226	1.0
5	86518602	86520019	id5227	1.0
5	87091931	87092974	id5228	1.0
5	87538306	87539752	id5229	1.0
5	88195205	88196492	id5230	1.0
5	88900720	88919350	id5231	1.0
5	90512050	90514336	id5232	1.0
5	93682503	93683817	id5233	4.0
5	94567456	94569976	id5234	1.0
5	95646784	95648076	id5235	1.0
5	95656043	95657133	id5236	1.0
5	95887370	95889132	id5237	1.0
5	97054682	97057421	id5238	3.0
5	98338735	98340406	id5239	1.0
5	98391804	98393609	id5240	1.0
5	98576338	98578446	id5241	2.0
5	98679354	98681856	id5242	2.0
5	99390626	99434842	id5243	1.0
5	99467941	99542484	id5244	2.0
5	99574442	99585662	id5245	2.0
5	99729675	99737827	id5246	1.0
5	100045937	100050844	id5247	2.0
5	100055044	100107193	id5248	2.0
5	100330899	100374689	id5249	1.0
5	100374704	100401226	id5250	3.0
5	102233985	102235733	id5251	1.0
5	106413612	106415718	id5252	1.0
5	106539382	106544108	id5253	2.0
5	109049596	109052473	id5254	1.0
5	109588529	109589660	id5255	1.0
5	110946322	110950994	id5256	2.0
5	111729302	111731048	id5257	1.0
5	112074634	112076515	id5258	1.0
5	112108237	112109714	id5259	1.0
5	112891676	112893356	id5260	1.0
5	115123408	115124508	id5261	1.0
5	115207219	115212582	id5262	1.0
5	115691267	115692350	id5263	1.0
5	116217192	116218405	id5264	1.0
5	116230247	116231314	id5265	1.0
5	116243580	116244644	id5266	1.0
5	117582095	117583945	id5267	1.0
5	117778049	117779607	id5268	2.0
5	118283562	118284740	id5269	1.0
5	118837374	118841089	id5270	1.0
5	118973561	118974825	id5271	3.0
5	119009924	119011102	id5272	1.0
5	119680418	119682159	id5273	1.0
5	121468735	121470089	id5274	1.0
5	122675725	122680538	id5275	2.0
5	123400658	123402420	id5276	4.0
5	123615711	123616764	id5277	1.0
5	123636082	123637472	id5278	5.0
5	123680943	123682649	id5279	1.0
5	127139504	127142857	id5280	1.0
5	127211826	127225429	id5281	1.0
5	127510213	127512839	id5282	1.0
5	131658439	131660120	id5283	1.0
5	132996984	132999218	id5284	1.0
5	133955516	133960021	id5285	1.0
5	134923612	134928518	id5286	1.0
5	135749626	135751841	id5287	1.0
5	135807697	135810468	id5288	1.0
5	135811296	135813250	id5289	1.0
5	136428892	136430558	id5290	1.0
5	136550714	136552022	id5291	1.0
5	136775642	136776750	id5292	1.0
5	136857531	136858541	id5293	1.0
5	138452824	138454689	id5294	1.0
5	138506094	138508818	id5295	2.0
5	138612177	138613663	id5296	1.0
5	139307236	139308324	id5297	1.0
5	139329342	139330441	id5298	1.0
5	139493901	139497974	id5299	1.0
5	140589120	140590374	id5300	1.0
5	140670392	140673390	id5301	1.0
5	140808360	140809511	id5303	1.0
5	140828141	140830419	id5304	2.0
5	140834461	140836701	id5305	1.0
5	140841371	140843649	id5306	1.0
5	140848573	140850813	id5307	1.0
5	141096020	141097263	id5308	2.0
5	141101742	141103116	id5309	1.0
5	141123111	141124314	id5310	1.0
5	141136520	141137743	id5311	1.0
5	141151344	141152588	id5312	1.0
5	141157192	141158255	id5313	1.0
5	141174041	141180356	id5314	4.0
5	141183648	141184896	id5315	1.0
5	141188419	141189699	id5316	1.0
5	141193668	141194870	id5317	2.0
5	141200000	141202092	id5318	3.0
5	141209133	141216504	id5319	4.0
5	141224617	141225823	id5320	1.0
5	141235666	141236863	id5321	1.0
5	141241032	141242227	id5322	1.0
5	141246679	141247890	id5323	4.0
5	141895623	141896695	id5324	1.0
5	141987731	141989189	id5325	1.0
5	143332618	143334739	id5326	4.0
5	145394607	145395750	id5327	1.0
5	145726927	145730274	id5328	1.0
5	146705932	146707674	id5329	2.0
5	147783079	147784224	id5330	1.0
5	149035461	149036755	id5331	1.0
5	149114866	149116147	id5332	1.0
5	150895442	150896503	id5333	1.0
5	150930781	150931824	id5334	1.0
5	151380534	151382552	id5335	1.0
5	151803883	151805352	id5336	1.0
5	152440124	152442411	id5337	1.0
5	154337122	154338460	id5338	1.0
5	154494745	154496702	id5339	1.0
5	155492357	155493821	id5340	1.0
5	156850375	156853645	id5341	2.0
5	157025951	157029843	id5342	1.0
5	157650826	157658337	id5343	1.0
5	157684733	157688213	id5344	1.0
5	157689651	157699483	id5345	1.0
5	159950294	159951470	id5346	1.0
5	161297303	161301008	id5347	1.0
5	163415473	163416535	id5348	1.0
5	163829914	163831487	id5349	1.0
5	163947138	163948711	id5350	1.0
5	167858540	167861073	id5351	3.0
5	168550182	168551756	id5352	1.0
5	168716127	168717943	id5353	1.0
5	168741204	168742989	id5354	1.0
5	169951597	169958798	id5355	2.0
5	169970406	169971689	id5356	1.0
5	170828152	170843282	id5357	1.0
5	171252885	171256413	id5358	1.0
5	171861689	171864102	id5359	1.0
5	172762066	172763263	id5360	2.0
5	172975471	172976699	id5361	1.0
5	172996088	172997527	id5362	1.0
5	173083853	173086291	id5363	1.0
5	174513329	174514509	id5364	1.0
5	174632905	174633995	id5365	1.0
5	174729164	174730834	id5366	1.0
5	174909825	174917478	id5367	1.0
5	174917522	174930518	id5368	4.0
5	175902456	175919195	id5369	1.0
5	175923361	176141794	id5370	3.0
5	176182257	176183554	id5371	1.0
5	176189226	176191105	id5372	1.0
5	176192787	176301975	id5373	1.0
5	176346064	176348356	id5374	1.0
5	177440704	177442622	id5376	1.0
5	177620793	177956262	id5377	6.0
5	177972180	177973821	id5378	1.0
5	177977771	177978802	id5379	1.0
5	178003953	178055248	id5380	2.0
5	178057014	178058136	id5381	1.0
5	178104229	178105882	id5382	2.0
5	178183447	178185849	id5383	1.0
5	178315783	178318217	id5384	1.0
5	178344820	178346140	id5385	1.0
5	178517596	178519128	id5386	1.0
5	178711977	178713500	id5387	1.0
5	178723194	178725485	id5388	1.0
5	178731811	178746247	id5389	1.0
5	178746267	178761608	id5390	1.0
5	178837750	178840763	id5391	1.0
5	178866961	178869310	id5392	1.0
5	178882826	178884352	id5393	1.0
5	178906868	178910710	id5394	1.0
5	179443169	179452009	id5395	1.0
5	179497763	179507948	id5396	1.0
5	179511507	179522097	id5397	1.0
5	179522107	179525573	id5398	1.0
5	179633979	179645395	id5399	1.0
5	179648765	179649796	id5400	1.0
5	179651252	179658566	id5401	2.0
5	179811836	179812874	id5402	1.0
5	180671933	180675958	id5403	1.0
5	180681027	180683980	id5404	3.0
5	180685879	180687178	id5405	1.0
5	180982290	180987560	id5406	2.0
5	181088672	181090182	id5407	1.0
5	181090281	181091659	id5408	1.0
5	181095749	181098580	id5409	1.0
5	181100850	181103642	id5410	1.0
5	181115546	181116717	id5411	1.0
5	181129593	181130787	id5412	1.0
5	181147380	181148565	id5413	1.0
5	181272739	181478259	id5414	3.0
6	60000	162092	id5415	2.0
6	1512335	1514669	id5417	2.0
6	2341441	2342512	id5418	1.0
6	2663642	2665812	id5419	1.0
6	2901379	2904589	id5420	1.0
6	2997856	2999413	id5421	1.0
6	3003029	3004642	id5422	1.0
6	3045389	3046815	id5423	1.0
6	3051103	3052730	id5424	1.0
6	3054428	3057148	id5425	1.0
6	3062326	3065892	id5426	1.0
6	3153866	3156995	id5428	2.0
6	3177044	3180566	id5429	1.0
6	3224754	3225826	id5430	2.0
6	4031570	4032755	id5431	1.0
6	4060411	4061903	id5432	1.0
6	4108175	4110000	id5433	1.0
6	4383883	4389654	id5434	1.0
6	4702441	4703999	id5435	2.0
6	5041027	5042327	id5436	1.0
6	5578079	5593857	id5437	1.0
6	5608525	5610274	id5438	6.0
6	5693575	5721921	id5439	1.0
6	5781868	5861880	id5440	2.0
6	7469467	7471183	id5441	1.0
6	7476584	7478329	id5442	1.0
6	7480460	7482576	id5443	1.0
6	7986115	7988144	id5444	1.0
6	7988189	7989865	id5445	1.0
6	8798865	8800401	id5446	1.0
6	9660610	9661674	id5447	2.0
6	11786721	11791173	id5448	2.0
6	13134820	13136190	id5449	1.0
6	15846016	15847490	id5450	2.0
6	17319386	17323841	id5451	1.0
6	17609526	17611208	id5452	1.0
6	18129714	18130781	id5453	1.0
6	18363095	18365461	id5454	1.0
6	18366011	18368558	id5455	1.0
6	19226051	19227749	id5456	1.0
6	19612857	19614093	id5457	2.0
6	20490169	20493705	id5458	1.0
6	22724859	22726695	id5459	1.0
6	23030950	23032019	id5460	1.0
6	23852787	23856837	id5461	2.0
6	24001821	24003141	id5462	3.0
6	25023015	25024581	id5463	3.0
6	25139663	25141641	id5464	1.0
6	26321351	26322407	id5465	1.0
6	26521714	26527380	id5466	2.0
6	26634387	26638730	id5467	1.0
6	26666988	27002570	id5468	2.0
6	27038975	27040481	id5469	1.0
6	27068984	27070494	id5470	1.0
6	27408236	27409691	id5471	1.0
6	27523446	27524889	id5472	1.0
6	27779772	27781157	id5473	2.0
6	27807527	27808587	id5474	1.0
6	27814362	27815422	id5475	1.0
6	27877423	27880076	id5476	1.0
6	28316800	28319898	id5477	1.0
6	28447498	28449328	id5478	1.0
6	28731937	28732984	id5479	2.0
6	28791624	28799989	id5480	1.0
6	28800519	28816347	id5481	1.0
6	28969068	28970453	id5482	1.0
6	29074415	29076673	id5483	1.0
6	29092362	29093873	id5484	1.0
6	29093936	29102783	id5485	2.0
6	29156769	29158474	id5486	1.0
6	29166659	29175471	id5487	1.0
6	29461469	29462688	id5488	1.0
6	29573629	29574859	id5489	1.0
6	29587644	29588906	id5490	2.0
6	29824572	29837995	id5491	1.0
6	29874247	29895371	id5492	1.0
6	29934581	29952684	id5493	2.0
6	30003253	30016464	id5494	1.0
6	30031712	30033864	id5495	1.0
6	30054480	30056384	id5496	1.0
6	30068589	30070330	id5497	1.0
6	30447821	30452808	id5498	1.0
6	30452951	30456747	id5499	1.0
6	30460386	30465532	id5500	1.0
6	30481338	30485052	id5501	1.0
6	30491054	30492433	id5502	1.0
6	30722534	30725422	id5503	2.0
6	31280288	31281571	id5504	2.0
6	31281586	31283632	id5505	1.0
6	31283952	31285492	id5506	1.0
6	31361408	31363431	id5507	1.0
6	31363461	31366910	id5508	1.0
6	31367145	31368682	id5509	1.0
6	31387290	31415309	id5510	1.0
6	31483896	31510069	id5511	1.0
6	31815225	31817690	id5512	1.0
6	31827421	31829884	id5513	1.0
6	31899083	31902057	id5514	1.0
6	32049262	32051198	id5516	1.0
6	32055842	32057800	id5517	1.0
6	32061390	32062436	id5518	2.0
6	32067652	32068669	id5519	2.0
6	32184742	32190179	id5520	1.0
6	32312477	32316817	id5521	1.0
6	32318958	32323516	id5522	1.0
6	32325154	32326494	id5523	3.0
6	32475493	32482949	id5524	2.0
6	32510318	32531139	id5525	2.0
6	32560086	32570702	id5526	1.0
6	32573106	32590651	id5527	1.0
6	32705921	32706959	id5528	1.0
6	32876472	32880017	id5529	2.0
6	33364722	33366354	id5530	1.0
6	33572551	33574217	id5531	2.0
6	34219231	34221082	id5532	2.0
6	34244829	34246217	id5533	2.0
6	34279685	34280942	id5534	1.0
6	34838129	34839241	id5535	1.0
6	35252768	35254416	id5536	1.0
6	36601705	36602911	id5537	1.0
6	39905515	39907113	id5538	1.0
6	41197408	41200000	id5539	1.0
6	41248177	41250288	id5540	1.0
6	41666809	41667957	id5541	1.0
6	42206800	42208374	id5542	2.0
6	42885972	42889889	id5543	2.0
6	42954925	42956337	id5544	1.0
6	43579898	43581911	id5545	2.0
6	43587271	43589962	id5546	1.0
6	44449095	44450425	id5547	1.0
6	46205095	46206507	id5548	1.0
6	46830184	46860126	id5549	1.0
6	48148484	48150046	id5550	1.0
6	48211139	48214969	id5551	1.0
6	50382830	50384590	id5552	1.0
6	51407293	51410263	id5553	1.0
6	52745832	52783107	id5554	4.0
6	52788131	52815424	id5555	2.0
6	52826705	52849629	id5556	1.0
6	52868239	52869295	id5557	1.0
6	52869461	52872878	id5558	1.0
6	53234991	53236322	id5559	1.0
6	54209670	54210731	id5560	1.0
6	54771031	54775706	id5561	1.0
6	56429642	56433132	id5562	1.0
6	56855583	56856978	id5563	1.0
6	56893577	56896148	id5564	2.0
6	56974715	56976080	id5565	2.0
6	57029647	57031711	id5566	1.0
6	57046505	57048282	id5567	1.0
6	57090002	57091780	id5568	1.0
6	57334867	57758927	id5569	2.0
6	57759985	57967036	id5570	2.0
6	57967068	58278598	id5571	3.0
6	58290805	58399928	id5572	1.0
6	60241762	60640706	id5573	1.0
6	60718603	61018658	id5574	2.0
6	61047420	61159830	id5575	1.0
6	61163811	61177037	id5576	1.0
6	61898278	61899282	id5577	1.0
6	63211464	63213022	id5578	4.0
6	63227445	63231759	id5579	2.0
6	63580056	63581446	id5580	1.0
6	63893736	63895145	id5581	1.0
6	65280135	65330474	id5582	2.0
6	65474062	65480149	id5583	1.0
6	65482447	65484253	id5584	1.0
6	65787929	65792999	id5585	2.0
6	65835476	65838057	id5586	2.0
6	66091473	66093548	id5587	1.0
6	66709113	66710804	id5588	1.0
6	67257136	67258959	id5589	1.0
6	67390170	67391640	id5590	1.0
6	69704956	69706258	id5591	2.0
6	70307467	70308524	id5592	1.0
6	70607758	70609427	id5593	1.0
6	71050974	71052665	id5594	1.0
6	71165008	71167456	id5595	1.0
6	72986300	72988318	id5596	1.0
6	73055085	73056771	id5597	1.0
6	73232873	73234492	id5598	1.0
6	73249362	73250851	id5599	1.0
6	73517514	73520059	id5600	3.0
6	74282491	74283989	id5601	1.0
6	75318568	75320067	id5602	2.0
6	75775161	75776223	id5603	1.0
6	79353628	79354726	id5604	1.0
6	79701990	79704362	id5605	1.0
6	79952809	79954057	id5606	1.0
6	80063488	80065979	id5607	1.0
6	80067737	80069632	id5608	1.0
6	83392369	83393604	id5609	2.0
6	83647653	83650414	id5610	1.0
6	84176960	84178661	id5611	1.0
6	84718532	84720210	id5612	1.0
6	85287814	85289072	id5613	2.0
6	85290755	85293027	id5614	1.0
6	85972338	85973822	id5615	2.0
6	87120295	87122775	id5616	1.0
6	87594358	87596680	id5617	1.0
6	87670217	87672165	id5618	1.0
6	88275308	88276998	id5619	1.0
6	89059935	89063108	id5620	1.0
6	89302056	89303417	id5621	1.0
6	89632428	89634806	id5622	1.0
6	89634988	89637883	id5623	1.0
6	90399489	90401655	id5624	1.0
6	92333392	92335037	id5625	1.0
6	96889312	96891393	id5626	1.0
6	98178659	98179730	id5627	1.0
6	98930628	98931680	id5628	1.0
6	99175427	99177587	id5629	1.0
6	99531362	99533851	id5630	1.0
6	100049831	100051358	id5631	1.0
6	100530970	100533389	id5632	1.0
6	100889619	100891065	id5633	1.0
6	102650361	102651984	id5634	2.0
6	104953364	104954419	id5635	1.0
6	105081744	105083317	id5636	1.0
6	106930955	106932128	id5637	1.0
6	106969845	106971765	id5638	1.0
6	107064428	107065546	id5639	1.0
6	108004285	108005596	id5640	1.0
6	108663452	108664889	id5641	1.0
6	108679824	108684769	id5642	1.0
6	109326355	109327951	id5643	2.0
6	110645813	110647377	id5644	1.0
6	110848542	110849622	id5645	2.0
6	110892160	110894169	id5646	1.0
6	110894513	110895690	id5647	1.0
6	110923558	110924882	id5648	2.0
6	111429713	111431904	id5649	1.0
6	111715827	111717291	id5650	1.0
6	112354096	112356797	id5651	2.0
6	112361389	112362737	id5652	1.0
6	112427588	112428947	id5653	1.0
6	112615691	112618016	id5654	2.0
6	113173322	113174526	id5655	2.0
6	113222152	113226239	id5656	1.0
6	113860742	113863161	id5657	1.0
6	114421514	114422889	id5658	1.0
6	116038726	116039920	id5659	1.0
6	116243905	116245690	id5660	1.0
6	116435585	116438162	id5661	1.0
6	116451883	116453524	id5662	1.0
6	116457259	116458642	id5663	1.0
6	117431564	117432997	id5664	1.0
6	117706924	117709824	id5665	1.0
6	118501489	118503055	id5666	1.0
6	121408438	121409941	id5667	2.0
6	121446831	121449703	id5668	1.0
6	121653750	121654958	id5669	1.0
6	122138363	122140042	id5670	1.0
6	122642349	122644775	id5671	1.0
6	127355680	127358855	id5672	2.0
6	127654125	127659716	id5673	1.0
6	128927753	128929968	id5674	2.0
6	129156535	129158591	id5675	1.0
6	129850688	129852402	id5676	1.0
6	131182821	131184403	id5677	1.0
6	131698187	131715930	id5678	2.0
6	131825867	131828439	id5679	1.0
6	133663840	133666214	id5680	2.0
6	134296735	134298770	id5681	1.0
6	134600885	134604239	id5682	2.0
6	134657655	134659109	id5683	1.0
6	134897835	134899285	id5684	1.0
6	135035863	135038034	id5685	1.0
6	135619117	135620130	id5686	1.0
6	136259402	136261471	id5687	1.0
6	136275531	136278778	id5688	2.0
6	136342823	136344240	id5689	1.0
6	137704398	137707197	id5690	1.0
6	138090781	138092269	id5691	1.0
6	138401845	138403470	id5692	1.0
6	138822735	138824551	id5693	1.0
6	139058943	139060107	id5694	1.0
6	141926535	141928115	id5695	1.0
6	144706499	144708245	id5696	1.0
6	145488553	145490329	id5697	1.0
6	146805862	146813450	id5698	1.0
6	146813480	146820368	id5699	1.0
6	146937694	146938972	id5700	1.0
6	147408279	147411334	id5701	1.0
6	148550143	148552021	id5702	1.0
6	149910531	149922985	id5703	2.0
6	149925737	149927116	id5704	1.0
6	149940663	149963750	id5705	3.0
6	149965345	149976589	id5706	1.0
6	149979384	149981206	id5707	1.0
6	149985066	149988632	id5708	1.0
6	149991510	150004918	id5709	1.0
6	150005484	150026913	id5710	2.0
6	150033663	150036969	id5711	1.0
6	150037897	150039246	id5712	1.0
6	150039330	150042210	id5713	1.0
6	150058379	150065190	id5714	2.0
6	150069429	150079012	id5715	1.0
6	150934876	150935896	id5716	1.0
6	151034238	151049788	id5717	2.0
6	151123674	151127830	id5718	1.0
6	151442255	151445825	id5719	1.0
6	152987365	152990098	id5720	1.0
6	153004461	153007120	id5721	1.0
6	153399355	153407150	id5722	1.0
6	153418968	153421238	id5723	1.0
6	153433820	153464646	id5724	2.0
6	156245577	156260195	id5725	1.0
6	157298626	157300875	id5726	1.0
6	157364626	157366392	id5727	2.0
6	158841116	158842187	id5728	3.0
6	159748190	159751159	id5729	1.0
6	160093940	160096221	id5730	1.0
6	160485808	160491337	id5731	1.0
6	160491354	160496858	id5732	1.0
6	160604174	160625918	id5733	1.0
6	160627329	160648104	id5734	1.0
6	160693181	160714411	id5735	2.0
6	160785917	160788075	id5736	2.0
6	160805545	160836633	id5737	2.0
6	160837239	160840454	id5738	1.0
6	160871519	160898165	id5739	1.0
6	160914613	160917663	id5740	1.0
6	166064318	166065498	id5741	1.0
6	166334566	166336088	id5742	1.0
6	166388917	166389919	id5743	1.0
6	166585585	166586660	id5744	1.0
6	166699360	166703088	id5745	1.0
6	167165782	167196913	id5746	2.0
6	167248102	167250276	id5747	1.0
6	167347851	167352440	id5748	2.0
6	167357872	167387433	id5749	2.0
6	167387479	167392651	id5750	1.0
6	167394453	167396521	id5751	1.0
6	167398315	167401100	id5752	1.0
6	167406740	167409893	id5753	1.0
6	168286503	168289830	id5754	2.0
6	170598034	170745979	id5758	2.0
7	10238	41033	id5759	2.0
7	68961	80418	id5760	1.0
7	1001323	1002639	id5762	1.0
7	1002770	1004007	id5763	1.0
7	1615183	1616697	id5764	1.0
7	1815427	1842416	id5765	1.0
7	1875028	1876940	id5766	1.0
7	2531299	2537701	id5768	1.0
7	2675037	2679794	id5769	1.0
7	4968245	5009463	id5770	5.0
7	5010752	5059502	id5771	2.0
7	5119638	5134690	id5772	1.0
7	5138104	5169141	id5773	1.0
7	5246144	5294854	id5774	1.0
7	5295601	5329481	id5775	1.0
7	5351291	5357279	id5776	1.0
7	5527149	5529666	id5777	12.0
7	5592815	5606651	id5778	1.0
7	5722273	5738661	id5779	1.0
7	5760264	5762696	id5780	1.0
7	5780599	5790182	id5781	1.0
7	5799736	5829432	id5782	1.0
7	5831899	5849351	id5783	1.0
7	5850195	5989045	id5784	1.0
7	5991821	5993010	id5785	1.0
7	6000719	6010798	id5786	2.0
7	6329413	6331238	id5787	1.0
7	6709307	6735535	id5788	2.0
7	6735644	6832887	id5789	1.0
7	6833177	6919166	id5790	5.0
7	6919654	7000220	id5791	1.0
7	7075869	7081777	id5792	1.0
7	7238252	7248619	id5793	1.0
7	9727960	9730039	id5794	1.0
7	10451232	10453500	id5795	2.0
7	10658504	10659676	id5796	1.0
7	11521044	11522507	id5797	1.0
7	11820004	11821296	id5798	1.0
7	12029325	12031737	id5799	1.0
7	12471352	12472879	id5800	1.0
7	12688163	12689176	id5801	1.0
7	14938626	14940356	id5802	1.0
7	17426765	17427865	id5803	1.0
7	19812927	19814031	id5804	1.0
7	20588927	20591850	id5805	1.0
7	20720950	20722028	id5806	1.0
7	21219977	21221525	id5807	1.0
7	21883401	21884504	id5808	1.0
7	21900954	21902354	id5809	1.0
7	22489733	22541005	id5810	6.0
7	23206078	23208046	id5811	2.0
7	23310208	23312849	id5812	1.0
7	23480667	23482580	id5813	1.0
7	23560868	23563240	id5814	2.0
7	23586524	23588257	id5815	1.0
7	23678728	23680172	id5816	1.0
7	23719172	23721673	id5817	1.0
7	24430901	24433024	id5818	2.0
7	24994353	24996258	id5819	1.0
7	25065553	25068462	id5820	2.0
7	25122825	25124129	id5821	2.0
7	26184530	26187111	id5822	1.0
7	26211661	26213351	id5823	1.0
7	26981274	26983459	id5824	1.0
7	27023677	27026492	id5825	1.0
7	27377511	27378888	id5826	1.0
7	27456369	27458796	id5827	2.0
7	27461693	27463093	id5828	1.0
7	28953375	28954442	id5829	1.0
7	29212120	29213896	id5830	2.0
7	29629738	29650128	id5831	1.0
7	29652963	29751923	id5832	4.0
7	30284729	30299503	id5833	2.0
7	30522929	30533472	id5834	3.0
7	30543632	30546186	id5835	1.0
7	32471488	32473008	id5836	1.0
7	32617139	32681318	id5837	1.0
7	32696377	32708018	id5838	2.0
7	32712678	32790280	id5839	2.0
7	32790325	32795156	id5840	1.0
7	32811238	32863446	id5841	1.0
7	32863522	32866807	id5842	1.0
7	32951653	32955439	id5843	1.0
7	32960112	33007729	id5844	1.0
7	34853198	34880022	id5845	1.0
7	34890924	34897498	id5846	2.0
7	34903935	34951414	id5847	1.0
7	34951437	35015913	id5848	1.0
7	35041533	35045189	id5849	1.0
7	35045385	35092953	id5850	2.0
7	35099529	35241571	id5851	1.0
7	35841534	35899245	id5852	1.0
7	35900798	35910269	id5853	2.0
7	35910278	35981126	id5854	3.0
7	36026371	36027649	id5855	1.0
7	36106924	36109801	id5856	1.0
7	36147256	36150123	id5857	1.0
7	36818862	36820018	id5858	1.0
7	37582954	37585653	id5859	1.0
7	38241532	38258956	id5860	1.0
7	38261591	38278580	id5861	1.0
7	38341371	38354377	id5862	1.0
7	38354389	38368249	id5863	1.0
7	38655193	38656872	id5864	1.0
7	39567634	39569537	id5865	1.0
7	39706120	39708109	id5866	1.0
7	39757927	39761816	id5867	1.0
7	39762304	39805339	id5868	2.0
7	39833214	39834928	id5869	2.0
7	39852696	39855253	id5870	2.0
7	39856797	39880403	id5871	2.0
7	40115622	40117520	id5872	1.0
7	40167893	40173506	id5873	3.0
7	42112901	42114455	id5874	1.0
7	42794854	42796856	id5875	1.0
7	43043580	43044638	id5876	1.0
7	43823995	43825563	id5877	1.0
7	43934662	43935782	id5878	1.0
7	43961330	44041894	id5879	4.0
7	45043530	45045100	id5880	1.0
7	45725439	45858024	id5881	3.0
7	46327338	46329622	id5882	1.0
7	47052127	47055033	id5883	1.0
7	48080602	48083019	id5884	1.0
7	48175448	48176921	id5885	1.0
7	48842147	48866908	id5886	2.0
7	48905409	48929450	id5887	1.0
7	49505928	49507506	id5888	1.0
7	51258212	51260180	id5889	1.0
7	51372760	51425347	id5890	2.0
7	53121615	53145873	id5891	3.0
7	53149939	53170791	id5892	2.0
7	53862238	53866881	id5893	1.0
7	54419371	54420588	id5894	1.0
7	54933519	54937391	id5895	1.0
7	54937852	54939588	id5896	1.0
7	55258623	55259971	id5897	1.0
7	55470612	55473048	id5898	1.0
7	55528882	55530682	id5899	1.0
7	55601356	55615977	id5900	1.0
7	55637427	55638916	id5901	1.0
7	55645470	55647128	id5902	1.0
7	55663421	55730326	id5903	3.0
7	55735723	55763036	id5904	5.0
7	55773021	55776145	id5905	1.0
7	55788573	55789794	id5906	1.0
7	55792352	55798826	id5907	3.0
7	55803259	55810785	id5908	1.0
7	55814490	55824771	id5909	1.0
7	55877920	55880738	id5910	1.0
7	56008657	56012039	id5911	1.0
7	56031858	56069924	id5912	1.0
7	56080017	56082569	id5913	2.0
7	56128522	56135057	id5914	2.0
7	56158583	56161041	id5915	1.0
7	56161205	56173541	id5916	1.0
7	56176676	56226019	id5917	1.0
7	56226028	56229498	id5918	1.0
7	56287786	56290914	id5919	1.0
7	56292320	56296058	id5920	1.0
7	56299731	56304776	id5921	1.0
7	56320430	56435776	id5922	4.0
7	56460739	56468753	id5923	2.0
7	56479597	56501129	id5924	2.0
7	56501155	56503012	id5925	1.0
7	56512559	56524846	id5926	1.0
7	56543725	56597114	id5927	2.0
7	56597128	56601560	id5928	2.0
7	56629696	56658590	id5929	1.0
7	56673687	56708742	id5930	3.0
7	56709152	56712609	id5931	1.0
7	56724727	56787822	id5932	2.0
7	56787891	57137555	id5933	9.0
7	57146800	57148158	id5934	1.0
7	57152763	57166698	id5935	2.0
7	57166974	57176490	id5936	1.0
7	57185759	57199884	id5937	1.0
7	57203820	57248873	id5938	2.0
7	57268057	57278390	id5939	2.0
7	57278438	57287572	id5940	1.0
7	57302438	57319987	id5941	1.0
7	57321337	57324430	id5942	1.0
7	57325054	57396136	id5943	1.0
7	57398974	57432236	id5944	4.0
7	57433356	57444255	id5945	3.0
7	57453872	57455804	id5946	1.0
7	57457438	57484856	id5947	2.0
7	57497244	57823866	id5948	6.0
7	57823887	57868050	id5949	2.0
7	57868146	57879602	id5950	3.0
7	58059106	58107700	id5951	2.0
7	60878234	60913096	id5952	2.0
7	60921635	60922719	id5953	1.0
7	60924182	61024384	id5954	5.0
7	61038318	61044566	id5955	1.0
7	61061900	61096301	id5956	1.0
7	61578024	61824141	id5957	2.0
7	62026104	62335063	id5958	4.0
7	62335069	62337940	id5959	1.0
7	62358864	62401361	id5960	3.0
7	62408836	62456597	id5961	2.0
7	62569682	62570740	id5962	1.0
7	62999352	63008880	id5963	1.0
7	63017296	63048432	id5964	1.0
7	63064560	63094827	id5965	2.0
7	63097253	63108064	id5966	1.0
7	63114887	63118260	id5967	2.0
7	63122916	63129596	id5968	1.0
7	63134544	63144424	id5969	1.0
7	63166265	63168943	id5970	1.0
7	63169055	63193605	id5971	1.0
7	63201097	63365583	id5972	5.0
7	63382524	63852324	id5973	9.0
7	63853442	63891165	id5974	2.0
7	63891854	63892910	id5975	1.0
7	63894412	63897908	id5976	1.0
7	63897937	63909699	id5977	2.0
7	63918317	63959371	id5978	1.0
7	63989315	63991679	id5979	1.0
7	63991906	63993609	id5980	1.0
7	63993638	63995225	id5981	2.0
7	64005959	64007219	id5982	1.0
7	64019072	64024577	id5983	1.0
7	64043771	64052307	id5984	1.0
7	64055868	64088501	id5985	2.0
7	64104134	64112197	id5986	1.0
7	64118470	64121375	id5987	1.0
7	64127041	64141448	id5988	1.0
7	64141494	64142568	id5989	1.0
7	64142895	64143948	id5990	1.0
7	64144837	64147924	id5991	1.0
7	64148781	64173008	id5992	1.0
7	64173025	64174324	id5993	1.0
7	64174333	64190425	id5994	2.0
7	64190743	64193203	id5995	1.0
7	64198301	64224915	id5996	2.0
7	64255720	64280421	id5997	2.0
7	64312291	64321261	id5998	1.0
7	64322040	64358339	id5999	2.0
7	64410994	64457301	id6000	2.0
7	64500664	64502682	id6001	1.0
7	64567869	64569928	id6002	1.0
7	64582730	64583739	id6003	1.0
7	64734614	64736038	id6004	1.0
7	64851319	64853449	id6005	1.0
7	64889501	64892075	id6006	1.0
7	64944883	64947483	id6007	1.0
7	65007222	65106458	id6008	6.0
