chr,coor_s,coor_e,ids,jumps,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in
14,106880460,106883160,id2066,4,2700,88706937,150558,0,0,1.0,0,0,0,62.0,62.0,0.0,3.885,1.31,1.306,1.306,6.21,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,106880460,106880510,106883110,106883160,0.51,0.392,0.363
15,19823621,19984220,id2067,5,160599,98367,19813621,0,0,0.0,2,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19823621,19823671,19984170,19984220,0.373,0.51,0.378
15,19987818,20428912,id2068,10,441094,262564,19977818,0,2,1.0,4,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19987818,19987868,20428862,20428912,0.569,0.471,0.446
15,20428924,20642147,id2069,2,213223,703670,20418924,0,3,1.0,2,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20428924,20428974,20642097,20642147,0.471,0.431,0.446
15,20647412,20689298,id2070,3,41886,922158,20637412,1,1,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20647412,20647462,20689248,20689298,0.176,0.294,0.32
15,20729746,20999973,id2071,4,270227,1004492,20719746,2,3,1.0,6,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20729746,20729796,20999923,20999973,0.52,0.333,0.395
15,20999983,21193490,id2072,5,193507,1274729,20989983,2,1,1.0,2,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20999983,21000033,21193440,21193490,0.392,0.392,0.463
15,21242090,21264974,id2073,2,22884,1516836,21232090,2,0,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21242090,21242140,21264924,21264974,0.36,0.431,0.347
15,21265253,21289469,id2074,1,24216,1539999,21255253,0,0,0.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21265253,21265303,21289419,21289469,0.157,0.373,0.374
15,21289478,21293739,id2075,1,4261,1564224,21279478,0,1,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21289478,21289528,21293689,21293739,0.235,0.431,0.353
15,21298795,21778502,id2076,7,479707,1573541,21288795,2,4,0.0,5,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21298795,21298845,21778452,21778502,0.51,0.412,0.397
15,21828502,22221065,id2077,6,392563,2103248,21818502,2,5,1.0,1,0,0,2.24,2.0,0.0,1.0,0.436,1.306,1.306,31.596,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21828502,21828552,22221015,22221065,0.42,0.412,0.39
15,22226634,22251796,id2078,3,25162,2501380,22216634,0,0,1.0,0,0,0,1.455,2.0,0.0,1.0,0.51,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22226634,22226684,22251746,22251796,0.588,0.49,0.485
15,22251947,22274481,id2079,1,22534,2526693,22241947,0,1,1.0,1,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,8.957,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,22251947,22251997,22274431,22274481,0.314,0.333,0.495
15,22274518,22281535,id2080,2,7017,2549264,22264518,0,1,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,6.975,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22274518,22274568,22281485,22281535,0.608,0.275,0.439
15,22281653,22290631,id2081,1,8978,2556399,22271653,0,1,0.0,0,0,0,2.0,2.0,0.0,3.885,1.31,1.306,1.306,7.24,38.135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22281653,22281703,22290581,22290631,0.588,0.235,0.379
15,22290673,22308242,id2082,2,17569,2565419,22280673,2,0,1.0,0,0,0,1.722,2.0,0.0,1.0,0.461,1.306,1.306,8.84,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22290673,22290723,22308192,22308242,0.431,0.392,0.349
15,22358242,22768868,id2083,7,410626,2632988,22348242,2,6,1.0,5,0,0,10.232,21.091,0.0,49.0,9.474,1.306,1.306,23.784,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22358242,22358292,22768818,22768868,0.42,0.667,0.426
15,22769591,22782169,id2084,1,12578,3044337,22759591,0,1,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,8.54,38.135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22769591,22769641,22782119,22782169,0.608,0.451,0.473
15,23069447,23074352,id2086,2,4905,3344193,23059447,0,0,1.0,0,0,0,8.667,8.5,0.0,1.0,0.516,1.306,1.306,31.596,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23069447,23069497,23074302,23074352,0.647,0.353,0.454
15,23074397,23102071,id2087,1,27674,3349143,23064397,0,0,1.0,0,0,0,16.786,18.0,0.0,18.0,5.238,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23074397,23074447,23102021,23102071,0.392,0.392,0.443
15,23102958,23123138,id2088,2,20180,3377704,23092958,0,0,1.0,0,0,0,24.45,25.0,0.0,3.0,1.146,1.306,1.306,7.9,38.135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23102958,23103008,23123088,23123138,0.373,0.373,0.378
15,23123714,23226874,id2089,1,103160,3398460,23113714,2,2,1.0,2,0,0,17.047,21.091,0.0,27.0,10.456,1.306,1.306,27.579,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23123714,23123764,23226824,23226874,0.588,0.608,0.429
15,23276874,23374764,id2090,1,97890,3551620,23266874,2,3,1.0,1,0,0,7.519,5.0,1.0,10.0,2.925,1.306,1.306,25.691,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23276874,23276924,23374714,23374764,0.46,0.216,0.469
15,23375277,23427347,id2091,3,52070,3650023,23365277,0,0,1.0,0,0,0,6.8,6.0,1.0,2.0,0.919,1.306,1.306,42.9,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23375277,23375327,23427297,23427347,0.314,0.569,0.473
15,23428250,23449429,id2092,1,21179,3702996,23418250,0,1,1.0,0,0,0,10.727,10.5,0.0,3.0,1.486,1.306,1.306,31.596,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23428250,23428300,23449379,23449429,0.647,0.627,0.474
15,23449438,23450769,id2093,1,1331,3724184,23439438,0,0,0.0,0,0,0,12.0,12.0,3.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,23449438,23449488,23450719,23450769,0.314,0.647,0.427
15,23450937,23452313,id2094,1,1376,3725683,23440937,0,0,0.0,0,0,0,14.333,14.0,3.0,4.0,2.082,1.306,1.306,31.596,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23450937,23450987,23452263,23452313,0.275,0.333,0.327
15,23452657,23461890,id2095,1,9233,3727403,23442657,0,0,1.0,0,0,0,16.2,17.0,1.0,4.0,1.751,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23452657,23452707,23461840,23461890,0.49,0.294,0.367
15,23462716,23465364,id2096,1,2648,3737462,23452716,0,0,0.6,0,0,0,18.0,18.0,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23462716,23462766,23465314,23465364,0.235,0.235,0.296
15,23685679,23687303,id2097,1,1624,3960425,23675679,0,1,1.0,1,2,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23685679,23685729,23687253,23687303,0.314,0.647,0.562
15,24087204,24154836,id2098,1,67632,4361950,24077204,0,1,1.0,0,0,0,4.406,5.5,0.0,4.0,1.048,1.306,1.306,15.72,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24087204,24087254,24154786,24154836,0.412,0.333,0.383
15,24157282,24250757,id2099,2,93475,4432028,24147282,0,1,1.0,0,0,0,11.221,6.333,1.0,11.0,2.298,0.193,0.193,38.851,38.135,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24157282,24157332,24250707,24250757,0.333,0.373,0.387
15,24256707,24373579,id2100,1,116872,4531453,24246707,0,0,1.0,0,0,0,5.541,7.0,0.0,11.0,3.717,0.193,0.193,22.56,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24256707,24256757,24373529,24373579,0.373,0.549,0.384
15,24373593,24495017,id2101,3,121424,4648339,24363593,0,1,1.0,1,0,0,4.571,3.0,2.0,6.0,1.434,0.193,0.193,16.42,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24373593,24373643,24494967,24495017,0.157,0.569,0.389
15,24496953,24578602,id2102,1,81649,4771699,24486953,0,1,1.0,0,0,0,3.602,4.0,0.0,3.0,0.583,0.193,0.193,19.015,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24496953,24497003,24578552,24578602,0.51,0.431,0.388
15,24908854,24909880,id2103,2,1026,5183600,24898854,0,2,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,0.193,0.193,12.0,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24908854,24908904,24909830,24909880,0.255,0.627,0.431
15,25167285,25169694,id2104,1,2409,5442031,25157285,0,1,0.375,0,0,0,35.333,35.333,1.0,1.0,0.577,0.193,0.193,6.236,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25167285,25167335,25169644,25169694,0.392,0.588,0.384
15,25269652,25271058,id2105,1,1406,5544398,25259652,0,1,0.0,0,0,0,51.5,51.5,1.0,1.0,0.707,0.193,0.193,8.915,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25269652,25269702,25271008,25271058,0.51,0.196,0.35
15,25370565,25371814,id2106,1,1249,5645311,25360565,0,2,1.0,0,0,0,44.0,44.0,1.0,3.885,1.31,0.193,0.193,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25370565,25370615,25371764,25371814,0.451,0.294,0.387
15,25946971,25951178,id2107,4,4207,6221717,25936971,0,1,0.0,0,0,0,1.8,1.5,1.0,1.0,0.447,0.193,0.193,8.6,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25946971,25947021,25951128,25951178,0.294,0.569,0.43
15,27888672,27889772,id2108,1,1100,8163418,27878672,0,1,1.0,0,0,0,1.0,1.0,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27888672,27888722,27889722,27889772,0.294,0.549,0.451
15,28134729,28149518,id2109,1,14789,8409475,28124729,0,1,1.0,0,0,0,1.875,1.5,0.0,1.0,0.342,1.306,1.306,13.737,5.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28134729,28134779,28149468,28149518,0.627,0.412,0.447
15,28149911,28161445,id2110,1,11534,8424657,28139911,0,1,1.0,0,0,0,1.5,2.0,0.0,1.0,0.522,1.306,1.306,88.181,38.135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28149911,28149961,28161395,28161445,0.373,0.529,0.427
15,28167648,28176609,id2111,2,8961,8442394,28157648,0,1,1.0,0,0,0,1.7,2.0,1.0,1.0,0.483,1.306,1.306,25.568,34.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28167648,28167698,28176559,28176609,0.333,0.412,0.402
15,28193119,28240250,id2112,1,47131,8467865,28183119,0,1,1.0,1,0,0,3.292,3.0,0.0,3.0,0.874,1.306,1.306,22.862,8.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28193119,28193169,28240200,28240250,0.294,0.549,0.443
15,28249983,28260102,id2113,4,10119,8524729,28239983,0,1,1.0,0,0,0,2.0,3.0,0.0,3.0,1.095,1.306,1.306,16.79,25.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28249983,28250033,28260052,28260102,0.549,0.529,0.438
15,28269583,28273447,id2114,2,3864,8544329,28259583,0,1,0.0,0,0,0,2.0,2.0,0.0,3.885,1.31,1.306,1.306,8.659,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28269583,28269633,28273397,28273447,0.314,0.353,0.444
15,28282650,28463178,id2115,6,180528,8557396,28272650,0,3,0.0,4,0,0,2.335,2.5,1.0,3.0,0.958,1.306,1.306,21.202,38.135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,28282650,28282700,28463128,28463178,0.627,0.529,0.43
15,28463185,28856539,id2116,9,393354,8737931,28453185,0,9,1.0,5,0,0,2.149,2.0,1.0,3.0,1.035,1.306,1.306,15.45,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28463185,28463235,28856489,28856539,0.353,0.471,0.424
15,28884813,28896579,id2117,1,11766,9159559,28874813,0,1,1.0,1,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28884813,28884863,28896529,28896579,0.549,0.647,0.557
15,28904825,28907446,id2118,1,2621,9179571,28894825,0,1,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28904825,28904875,28907396,28907446,0.529,0.353,0.414
15,28907486,28909721,id2119,1,2235,9182232,28897486,0,1,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28907486,28907536,28909671,28909721,0.667,0.588,0.503
15,28909736,28916885,id2120,1,7149,9184482,28899736,0,1,0.084,0,0,0,20.982,21.091,0.0,3.885,1.31,1.306,1.306,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28909736,28909786,28916835,28916885,0.49,0.294,0.48
15,29053771,29055911,id2121,1,2140,9328517,29043771,0,1,0.25,0,0,0,4.667,4.5,0.0,1.0,0.577,3.779,3.779,23.739,13.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29053771,29053821,29055861,29055911,0.569,0.51,0.568
15,29065471,29069337,id2122,2,3866,9340217,29055471,0,1,1.0,0,0,0,4.0,4.0,0.0,3.885,1.31,3.779,3.779,213.79,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29065471,29065521,29069287,29069337,0.392,0.392,0.472
15,29228978,29233760,id2123,1,4782,9503724,29218978,0,1,0.0,0,0,0,2.0,2.0,0.0,3.885,1.31,3.779,3.779,5.082,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29228978,29229028,29233710,29233760,0.275,0.392,0.357
15,29730610,29731821,id2124,4,1211,10005356,29720610,0,1,1.0,0,0,0,3.0,3.0,1.0,3.885,1.31,3.779,3.779,48.517,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29730610,29730660,29731771,29731821,0.627,0.275,0.443
15,30005618,30006801,id2125,1,1183,10280364,29995618,0,0,1.0,0,0,0,1.0,1.0,0.0,3.885,1.31,3.154,3.154,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30005618,30005668,30006751,30006801,0.431,0.431,0.343
15,30044722,30046094,id2126,2,1372,10319468,30034722,0,0,1.0,1,2,0,1.667,1.5,1.0,1.0,0.577,3.154,3.154,24.215,43.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30044722,30044772,30046044,30046094,0.529,0.235,0.588
15,30076788,30618102,id2127,4,541314,10351534,30066788,0,13,1.0,8,0,0,4.312,3.0,0.0,20.0,2.712,3.154,3.154,16.961,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30076788,30076838,30618052,30618102,0.275,0.196,0.436
15,30642954,30678023,id2128,2,35069,10917700,30632954,0,1,1.0,0,0,0,5.333,5.0,0.0,5.0,1.303,3.154,3.154,56.393,38.135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30642954,30643004,30677973,30678023,0.412,0.294,0.384
15,30678215,30781397,id2129,1,103182,10952961,30668215,0,1,1.0,0,0,0,14.5,14.0,0.0,9.0,3.56,3.154,3.154,35.822,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30678215,30678265,30781347,30781397,0.392,0.353,0.422
15,30784115,30824834,id2130,1,40719,11058861,30774115,0,1,1.0,0,0,0,16.611,15.0,0.0,7.0,2.547,3.154,3.154,45.905,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30784115,30784165,30824784,30824834,0.608,0.333,0.433
15,30825205,30844901,id2131,2,19696,11099951,30815205,0,1,1.0,0,0,0,20.982,21.091,0.0,3.885,1.31,3.154,3.154,18.74,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30825205,30825255,30844851,30844901,0.51,0.569,0.444
15,30881918,30883235,id2132,1,1317,11156664,30871918,0,0,0.0,1,2,0,9.0,9.0,0.0,3.885,1.31,3.154,3.154,6.64,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30881918,30881968,30883185,30883235,0.333,0.706,0.472
15,30894273,30895578,id2133,1,1305,11169019,30884273,0,0,0.625,0,0,0,13.0,13.0,0.0,3.885,1.31,3.154,3.154,27.51,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30894273,30894323,30895528,30895578,0.314,0.51,0.43
15,30899427,30900685,id2134,1,1258,11174173,30889427,0,0,0.0,0,0,0,13.0,13.0,0.0,3.885,1.31,3.154,3.154,31.596,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30899427,30899477,30900635,30900685,0.157,0.608,0.369
15,31617789,31727417,id2135,1,109628,11892535,31607789,0,1,1.0,0,0,0,1.373,2.0,1.0,2.0,0.659,2.721,2.721,14.508,5.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31617789,31617839,31727367,31727417,0.333,0.353,0.423
15,31733016,31735058,id2136,1,2042,12007762,31723016,0,1,1.0,0,0,0,3.0,3.0,0.0,3.885,1.31,2.721,2.721,14.16,38.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31733016,31733066,31735008,31735058,0.412,0.275,0.416
15,31764141,31768318,id2137,1,4177,12038887,31754141,0,1,1.0,0,0,0,1.8,1.5,1.0,1.0,0.447,2.721,2.721,7.093,5.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31764141,31764191,31768268,31768318,0.275,0.569,0.348
15,32153205,32607507,id2138,10,454302,12427951,32143205,0,8,1.0,6,0,0,8.865,16.0,4.0,32.0,8.227,1.149,1.149,24.486,38.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32153205,32153255,32607457,32607507,0.549,0.196,0.432
15,33012322,33013398,id2139,1,1076,13287068,33002322,0,1,0.667,0,0,2,13.0,13.0,1.0,3.885,1.31,2.263,2.263,15.36,19.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33012322,33012372,33013348,33013398,0.49,0.294,0.434
15,34378801,34437851,id2140,6,59050,14653547,34368801,0,1,0.0,1,2,0,8.286,5.5,0.0,28.0,8.256,1.451,1.451,46.842,38.135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34378801,34378851,34437801,34437851,0.235,0.686,0.472
