chr,coor_s,coor_e,ids,jumps,length,gaps,genes,cpgisl_in,cpgisl_bor,repli_in,repli_bor,repli_bor_deriv,repli_deriv,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,component_size,intra_degree,iner_degree,self_loops,edges_double,edges_tandem,edges_ident_mean
15,82276682,82290536,id2292,1,13854,0,0,0,0,73.467,73.5,0.0,2.0,1.306,1.306,35.671,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.954
15,82292066,82303318,id2293,1,11252,0,1,1,0,45.48,43.75,1.0,65.0,1.306,1.306,25.482,9.895,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0.941
15,82304055,82534139,id2294,6,230084,0,7,5,0,29.311,30.75,1.0,75.0,1.306,1.306,33.213,38.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1325,35,0,7,83,0,0.917
15,82809649,82827843,id2295,1,18194,0,1,1,1,35.15,35.5,1.0,5.0,1.21,1.21,72.126,155.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1325,0,4,0,0,0,0.934
15,84045982,84059511,id2296,1,13529,0,0,0,0,12.857,13.5,1.0,3.0,1.306,1.306,8.958,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.954
15,84066812,84150491,id2297,1,83679,0,1,1,0,20.702,17.5,3.0,18.0,1.306,1.306,44.868,10.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.953
15,84150577,84270066,id2298,6,119489,1,5,2,0,57.824,59.0,3.0,85.0,1.306,1.306,7.485,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,30,3,37,2,0.914
15,84320066,84399956,id2299,5,79890,1,0,1,0,100.0,100.0,0.0,3.885,1.306,1.306,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1325,30,0,2,44,2,0.911
15,84400000,84574893,id2300,2,174893,0,5,4,0,32.049,100.0,0.0,96.0,1.306,1.306,49.93,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1325,30,0,8,69,2,0.914
15,84576997,84596420,id2301,2,19423,0,1,0,0,20.982,21.098,0.0,3.885,1.306,1.306,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1325,7,0,0,1,0,0.913
15,84634582,84636031,id2302,1,1449,0,1,0,0,20.982,21.098,0.0,3.885,1.306,1.306,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.944
15,84801860,84803285,id2303,1,1425,0,1,0,0,20.982,21.098,0.0,3.885,1.026,1.026,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.98
15,85169771,85272280,id2304,4,102509,0,3,2,0,13.845,16.5,0.0,12.0,1.026,1.026,30.434,154.82,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1325,28,0,1,29,1,0.92
15,85272288,85275172,id2305,1,2884,0,0,0,0,17.0,17.0,1.0,3.885,1.026,1.026,10.103,5.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.942
15,85276948,85278944,id2306,1,1996,0,0,0,0,17.667,17.5,1.0,1.0,1.026,1.026,38.358,56.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0.903
15,85279587,85286411,id2307,2,6824,0,0,0,0,18.5,18.0,1.0,1.0,1.026,1.026,10.251,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0.927
15,85378538,85384733,id2308,1,6195,0,1,1,0,21.857,22.5,1.0,2.0,1.026,1.026,19.689,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1325,0,5,0,1,1,0.917
15,85480695,85486174,id2309,1,5479,0,1,0,0,20.667,20.0,1.0,1.0,1.026,1.026,14.02,11.685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1325,0,1,0,1,0,0.942
15,85524540,85526401,id2310,1,1861,0,1,0,0,20.667,20.5,0.0,1.0,1.026,1.026,47.51,12.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1325,1,0,0,1,0,0.92
15,86875259,86876808,id2311,1,1549,0,1,0,0,71.0,71.0,1.0,3.885,0.148,0.148,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0.916
15,86878241,86882508,id2312,1,4267,0,1,0,0,71.5,71.0,1.0,2.0,0.148,0.148,104.225,39.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0.938
15,87515921,87517124,id2313,1,1203,0,0,0,0,78.5,78.5,1.0,1.0,0.148,0.148,48.15,48.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.997
15,89135084,89136598,id2314,1,1514,0,1,0,0,1.0,1.0,0.0,3.885,1.764,1.764,31.596,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0.921
15,90080485,90082199,id2315,1,1714,0,2,0,0,3.0,3.0,0.0,3.885,1.454,1.454,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.93
15,90271007,90272208,id2316,1,1201,0,1,0,0,1.0,1.0,0.0,3.885,1.454,1.454,10.71,79.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0.903
15,90275491,90277609,id2317,1,2118,0,0,0,0,1.0,1.0,0.0,3.885,1.454,1.454,27.671,38.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0.928
15,90280194,90301745,id2318,2,21551,0,0,0,0,1.609,1.5,0.0,1.0,1.454,1.454,12.225,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,22,0,0,7,0,0.908
15,90347586,90348911,id2319,1,1325,0,1,0,0,1.0,1.0,0.0,3.885,1.454,1.454,7.25,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.925
15,91026981,91028945,id2320,1,1964,0,1,0,0,13.0,13.0,0.0,3.885,1.912,1.912,8.784,5.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0.903
15,91029057,91031928,id2321,1,2871,0,1,0,0,13.0,13.0,0.0,3.885,1.912,1.912,11.976,5.075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0.942
15,91031946,91034010,id2322,1,2064,0,0,0,0,13.0,13.0,0.0,3.885,1.912,1.912,19.366,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1325,0,1,0,0,0,0.903
15,91038641,91039943,id2323,2,1302,0,0,0,0,14.0,14.0,0.0,3.885,1.912,1.912,8.042,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,5,0,0,0,0.931
15,92198249,92202445,id2324,1,4196,0,0,0,0,55.0,55.0,0.0,3.885,1.244,1.244,73.313,71.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0.942
15,92281442,92282475,id2325,1,1033,0,0,0,0,75.0,75.0,0.0,3.885,1.244,1.244,7.105,10.605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1325,1,0,0,0,0,0.926
15,92285736,92287246,id2326,1,1510,0,0,0,0,75.0,74.667,1.0,3.885,1.244,1.244,141.985,4.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22,16,0,0,0,0,0.915
15,92564545,92568581,id2327,1,4036,0,1,0,0,74.8,74.5,1.0,1.0,1.244,1.244,84.495,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0.942
15,92711693,92712921,id2328,2,1228,0,0,0,0,80.0,80.0,1.0,3.885,2.098,2.098,36.68,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,12,0,0,0,0,0.934
15,93061641,93063455,id2329,1,1814,0,1,0,0,77.0,77.0,0.0,3.885,2.098,2.098,70.951,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,1,0,0,0,0,0.985
15,93188879,93190263,id2330,1,1384,0,0,0,0,67.0,66.667,1.0,3.885,2.098,2.098,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0.975
15,94076242,94077624,id2331,1,1382,0,1,0,0,2.333,2.0,1.0,1.0,3.076,3.076,4.89,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.969
15,96440610,96442370,id2332,2,1760,0,0,0,0,6.0,6.0,0.0,3.885,4.942,4.942,19.832,13.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2,2,0,0,0,0.915
15,98088382,98091535,id2333,1,3153,0,1,0,0,10.75,10.5,1.0,1.0,3.534,3.534,5.82,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0.967
15,98100421,98108062,id2334,1,7641,0,0,0,0,10.556,10.0,1.0,1.0,3.534,3.534,18.69,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0.945
15,99002402,99010622,id2335,1,8220,0,1,0,0,1.667,1.5,0.0,1.0,2.899,2.899,5.05,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0.945
15,99011590,99014936,id2336,1,3346,0,1,1,1,2.0,2.0,0.0,3.885,2.899,2.899,14.495,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0.967
15,99258502,99260277,id2337,1,1775,0,2,0,0,4.0,4.0,0.0,3.885,2.899,2.899,31.596,39.412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.918
15,99284277,99285632,id2338,1,1355,0,1,0,0,4.0,4.0,0.0,3.885,2.899,2.899,12.08,39.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,16,0,0,0,0,0.91
15,99755499,99776217,id2339,1,20718,0,0,0,0,1.409,1.5,0.0,1.0,4.169,4.169,5.093,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0.922
15,99776878,99881395,id2340,4,104517,0,2,2,0,2.019,1.5,0.0,2.0,4.169,4.169,19.954,39.412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1325,7,17,0,20,0,0.915
15,99893015,99907117,id2341,1,14102,0,0,0,0,1.0,1.0,0.0,3.885,4.169,4.169,23.92,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.914
15,101506065,101508001,id2343,1,1936,0,0,0,0,52.0,52.0,2.0,3.885,3.931,3.931,157.07,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.908
15,101732199,101736197,id2344,1,3998,0,0,0,0,58.6,59.0,1.0,2.0,1.306,1.306,8.747,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1325,1,0,0,0,0,0.92
15,101738310,101794394,id2345,5,56084,0,1,2,0,58.982,58.0,1.0,7.0,1.306,1.306,57.746,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,20,0,1,12,0,0.914
15,101861028,101981189,id2346,1,120161,1,3,1,0,37.892,42.0,1.0,17.0,1.306,1.306,39.738,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,13,0,0,1,0,0.988
16,10033,19533,id2347,2,9500,1,1,0,0,20.982,21.098,0.0,3.885,3.369,3.369,31.596,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,2,0,0,0,0.984
16,27756,40858,id2348,2,13102,0,0,0,0,20.982,21.098,0.0,3.885,3.369,3.369,31.596,39.412,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1325,0,3,0,0,0,0.911
16,152721,154443,id2349,1,1722,0,1,1,1,69.0,69.0,1.0,3.885,3.369,3.369,13.373,22.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.978
16,162933,165199,id2350,1,2266,0,0,1,1,69.0,69.0,0.0,3.885,3.369,3.369,20.355,35.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.978
16,169367,173614,id2351,1,4247,0,0,1,0,67.667,68.5,1.0,2.0,3.369,3.369,148.227,261.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.931
16,173624,177425,id2352,1,3801,0,0,1,0,68.25,68.0,1.0,1.0,3.369,3.369,133.745,261.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.931
16,553471,554634,id2353,1,1163,0,1,0,0,72.0,72.0,0.0,3.885,3.369,3.369,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.909
16,857421,858589,id2354,1,1168,0,1,1,1,44.333,44.5,1.0,1.0,3.369,3.369,41.07,5.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.94
16,858629,859907,id2355,1,1278,0,1,1,1,44.0,44.0,0.0,3.885,3.369,3.369,9.255,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.94
16,1225687,1238837,id2358,2,13150,0,1,0,0,17.857,18.0,0.0,2.0,2.902,2.902,15.809,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0.978
16,1239041,1245200,id2359,1,6159,0,1,0,0,17.571,17.5,1.0,1.0,2.902,2.902,61.676,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0.985
16,1247503,1258598,id2360,1,11095,0,1,1,0,20.417,20.0,1.0,3.0,2.902,2.902,18.129,9.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0.972
16,1997656,1999124,id2361,1,1468,0,1,1,0,70.0,70.0,1.0,3.885,2.902,2.902,113.47,88.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.949
16,2097416,2137264,id2362,2,39848,0,1,7,0,75.537,75.0,0.0,3.0,2.519,2.519,39.808,5.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,42,2,2,0,2,0,0.978
16,2266112,2268114,id2363,1,2002,0,1,1,1,76.0,76.0,0.0,3.885,2.519,2.519,80.163,107.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.98
16,2534141,2584844,id2364,1,50703,0,1,4,0,58.019,56.0,0.0,5.0,2.519,2.519,74.356,105.895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,1,0.981
16,2599223,2611355,id2365,1,12132,0,2,2,0,54.538,54.5,1.0,1.0,2.519,2.519,26.379,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.96
16,2611583,2615334,id2366,1,3751,0,1,1,0,50.0,51.0,1.0,7.0,2.519,2.519,23.54,83.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.985
16,2615340,2677513,id2367,3,62173,0,3,4,0,54.859,51.0,0.0,12.0,2.519,2.519,47.367,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,1,0.966
16,2677676,2691053,id2368,1,13377,0,1,1,0,51.071,50.0,1.0,10.0,2.519,2.519,118.89,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0.96
16,2693558,2697322,id2369,1,3764,0,1,2,0,48.25,47.0,1.0,4.0,2.519,2.519,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.985
16,2814126,2815949,id2370,1,1823,0,0,0,0,52.0,52.0,0.0,3.885,2.519,2.519,11.645,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0.907
16,2826190,2827951,id2371,1,1761,0,0,0,0,50.333,50.5,1.0,1.0,2.519,2.519,7.098,5.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.907
16,3014713,3016045,id2372,1,1332,0,1,0,0,68.0,68.0,2.0,3.885,1.529,1.529,17.224,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.952
16,3052157,3056984,id2373,1,4827,0,2,0,0,70.333,70.0,1.0,2.0,1.529,1.529,15.079,6.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0.934
16,3071790,3076810,id2374,1,5020,0,0,0,0,72.167,72.0,1.0,2.0,1.529,1.529,15.38,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.934
16,3322735,3324272,id2375,4,1537,0,0,0,0,34.5,34.5,1.0,1.0,1.529,1.529,236.28,448.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,8,0,0,0,0,0.913
16,5077669,5166207,id2376,1,88538,0,2,2,0,14.719,14.0,1.0,7.0,1.885,1.885,38.859,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1325,15,0,0,18,0,0.944
16,5206074,5213441,id2377,4,7367,0,0,0,0,4.75,5.0,1.0,1.0,1.885,1.885,7.63,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1325,16,0,0,2,0,0.936
16,5237438,5295784,id2378,1,58346,0,0,1,0,8.133,8.0,0.0,4.0,1.885,1.885,11.599,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,18,0,0,18,0,0.942
16,5365698,5367008,id2379,1,1310,0,0,0,0,3.0,3.0,1.0,3.885,1.885,1.885,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,3,0,0,0,0.904
16,10686963,10688917,id2380,1,1954,0,1,0,0,41.667,41.5,1.0,1.0,3.124,3.124,49.382,19.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.905
16,10694983,10697940,id2381,1,2957,0,0,0,0,43.0,43.5,2.0,2.0,3.124,3.124,6.804,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.907
16,10739340,10741728,id2382,1,2388,0,0,0,0,59.0,59.0,2.0,3.885,3.124,3.124,66.483,41.09,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0.901
16,10839590,10841553,id2383,1,1963,0,0,0,0,80.0,80.0,1.0,3.885,3.124,3.124,5.72,80.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0.941
